index,dt,AverageTemperature,AverageTemperatureUncertainty,Country
7251,2008-11-01,23.992,0.11,Africa
7263,2009-11-01,23.793000000000006,0.111,Africa
7275,2010-11-01,24.576,0.152,Africa
7287,2011-11-01,23.674000000000003,0.209,Africa
7299,2012-11-01,24.607000000000006,0.177,Africa
7310,1743-11-01,8.62,2.268,Albania
7322,1744-11-01,8.728,2.1830000000000003,Albania
7418,1752-11-01,9.853,2.209,Albania
7430,1753-11-01,7.593,2.629,Albania
7442,1754-11-01,9.592,2.087,Albania
7454,1755-11-01,8.471,5.5120000000000005,Albania
7466,1756-11-01,6.519,3.307,Albania
7478,1757-11-01,6.9270000000000005,3.3360000000000003,Albania
7490,1758-11-01,8.892999999999997,6.042999999999998,Albania
7502,1759-11-01,6.023999999999999,4.9460000000000015,Albania
7514,1760-11-01,7.896,2.702,Albania
7526,1761-11-01,7.021,2.519,Albania
7538,1762-11-01,8.558,2.358,Albania
7550,1763-11-01,7.266999999999999,3.245,Albania
7562,1764-11-01,8.746,3.315,Albania
7574,1765-11-01,9.218,3.309,Albania
7586,1766-11-01,10.866,4.378,Albania
7598,1767-11-01,10.456,6.848,Albania
7610,1768-11-01,8.323,4.637,Albania
7622,1769-11-01,8.022,2.076,Albania
7634,1770-11-01,9.588,5.812,Albania
7646,1771-11-01,6.797999999999999,4.262,Albania
7658,1772-11-01,11.343,4.968999999999999,Albania
7670,1773-11-01,7.729999999999999,5.766,Albania
7682,1774-11-01,5.542000000000001,6.425,Albania
7694,1775-11-01,10.623,6.4110000000000005,Albania
7706,1776-11-01,7.8359999999999985,5.246,Albania
7718,1777-11-01,9.056,2.474,Albania
7730,1778-11-01,7.989,4.441,Albania
7742,1779-11-01,9.01,2.401,Albania
7754,1780-11-01,9.614,2.447,Albania
7766,1781-11-01,10.186,2.754,Albania
7778,1782-11-01,6.996,7.69,Albania
7790,1783-11-01,6.526,2.934,Albania
7802,1784-11-01,7.858,2.544,Albania
7814,1785-11-01,9.201,4.252,Albania
7826,1786-11-01,7.57,5.145,Albania
7838,1787-11-01,9.549,1.899,Albania
7850,1788-11-01,7.361000000000001,2.929,Albania
7862,1789-11-01,8.298,1.854,Albania
7874,1790-11-01,8.748,1.838,Albania
7886,1791-11-01,9.489,1.578,Albania
7898,1792-11-01,7.786,3.151,Albania
7910,1793-11-01,8.368,4.032,Albania
7922,1794-11-01,8.456,2.627,Albania
7934,1795-11-01,7.385999999999999,3.049,Albania
7946,1796-11-01,8.517000000000001,3.373,Albania
7958,1797-11-01,8.605,3.28,Albania
7970,1798-11-01,9.013,2.761,Albania
7982,1799-11-01,8.254999999999999,2.389,Albania
7994,1800-11-01,9.267,2.855,Albania
8006,1801-11-01,10.38,1.943,Albania
8018,1802-11-01,9.973,2.122,Albania
8030,1803-11-01,9.567,2.539,Albania
8042,1804-11-01,7.87,3.709,Albania
8054,1805-11-01,5.744,3.002,Albania
8066,1806-11-01,9.056,2.154,Albania
8078,1807-11-01,11.022,2.415,Albania
8090,1808-11-01,7.798999999999999,2.441,Albania
8102,1809-11-01,6.682,3.825,Albania
8114,1810-11-01,8.132,3.314,Albania
8126,1811-11-01,8.177999999999999,5.181,Albania
8138,1812-11-01,8.100999999999999,3.841,Albania
8150,1813-11-01,8.972000000000001,2.383,Albania
8162,1814-11-01,8.190999999999999,7.315,Albania
8174,1815-11-01,7.888,2.516,Albania
8186,1816-11-01,8.484,7.347,Albania
8198,1817-11-01,8.198,2.7030000000000003,Albania
8210,1818-11-01,8.536999999999999,5.613,Albania
8222,1819-11-01,10.342,2.387,Albania
8234,1820-11-01,7.723,1.61,Albania
8246,1821-11-01,8.06,2.1630000000000003,Albania
8258,1822-11-01,8.668,1.589,Albania
8270,1823-11-01,6.727,4.2860000000000005,Albania
8282,1824-11-01,9.08,1.841,Albania
8294,1825-11-01,10.375,1.856,Albania
8306,1826-11-01,8.435,1.178,Albania
8318,1827-11-01,6.892,1.024,Albania
8330,1828-11-01,8.202,1.953,Albania
8342,1829-11-01,5.996,3.547,Albania
8354,1830-11-01,8.828,1.924,Albania
8366,1831-11-01,8.058,5.574,Albania
8378,1832-11-01,7.132999999999999,1.379,Albania
8390,1833-11-01,7.882000000000001,1.714,Albania
8402,1834-11-01,8.525,2.521,Albania
8414,1835-11-01,5.129,1.243,Albania
8426,1836-11-01,7.116999999999999,2.258,Albania
8438,1837-11-01,7.22,2.7430000000000003,Albania
8450,1838-11-01,9.049,2.431,Albania
8462,1839-11-01,9.87,1.944,Albania
8474,1840-11-01,10.091,3.242,Albania
8486,1841-11-01,8.381,0.984,Albania
8498,1842-11-01,8.182,1.916,Albania
8510,1843-11-01,8.263,1.167,Albania
8522,1844-11-01,9.455,1.189,Albania
8534,1845-11-01,9.229,1.164,Albania
8546,1846-11-01,7.321999999999999,1.71,Albania
8558,1847-11-01,7.031000000000001,1.183,Albania
8570,1848-11-01,7.9849999999999985,1.05,Albania
8582,1849-11-01,8.138,2.407,Albania
8594,1850-11-01,7.947999999999999,2.018,Albania
8606,1851-11-01,8.811,1.666,Albania
8618,1852-11-01,11.138,1.257,Albania
8630,1853-11-01,8.331,2.062,Albania
8642,1854-11-01,7.483,1.516,Albania
8654,1855-11-01,9.251,0.905,Albania
8666,1856-11-01,5.08,1.579,Albania
8678,1857-11-01,7.779,1.117,Albania
8690,1858-11-01,7.771,1.042,Albania
8702,1859-11-01,8.522,1.713,Albania
8714,1860-11-01,7.616,0.679,Albania
8726,1861-11-01,9.783,0.847,Albania
8738,1862-11-01,9.397,1.664,Albania
8750,1863-11-01,9.468,1.319,Albania
8762,1864-11-01,9.143,1.131,Albania
8774,1865-11-01,8.921,0.939,Albania
8786,1866-11-01,7.455999999999999,0.74,Albania
8798,1867-11-01,5.814,1.7819999999999998,Albania
8810,1868-11-01,6.943,1.414,Albania
8822,1869-11-01,7.817,0.8340000000000001,Albania
8834,1870-11-01,10.465,1.179,Albania
8846,1871-11-01,8.943999999999997,0.795,Albania
8858,1872-11-01,9.921,0.7929999999999999,Albania
8870,1873-11-01,8.624,0.631,Albania
8882,1874-11-01,6.897,0.84,Albania
8894,1875-11-01,7.923999999999999,0.862,Albania
8906,1876-11-01,5.726,1.487,Albania
8918,1877-11-01,8.142999999999999,1.384,Albania
8930,1878-11-01,10.126,1.141,Albania
8942,1879-11-01,6.529,0.929,Albania
8954,1880-11-01,9.906,1.383,Albania
8966,1881-11-01,6.71,1.119,Albania
8978,1882-11-01,9.0,0.696,Albania
8990,1883-11-01,8.762,0.613,Albania
9002,1884-11-01,5.295,0.8959999999999999,Albania
9014,1885-11-01,9.256,0.78,Albania
9026,1886-11-01,8.929,0.924,Albania
9038,1887-11-01,8.915,0.899,Albania
9050,1888-11-01,6.047000000000001,0.629,Albania
9062,1889-11-01,7.787999999999999,0.77,Albania
9074,1890-11-01,8.762,0.613,Albania
9086,1891-11-01,8.852,0.846,Albania
9098,1892-11-01,6.977,0.737,Albania
9110,1893-11-01,9.766,0.977,Albania
9122,1894-11-01,8.202,0.529,Albania
9134,1895-11-01,9.295,0.528,Albania
9146,1896-11-01,9.013,0.998,Albania
9158,1897-11-01,5.113,0.612,Albania
9170,1898-11-01,10.933,0.381,Albania
9182,1899-11-01,7.85,0.944,Albania
9194,1900-11-01,11.055,0.4970000000000001,Albania
9206,1901-11-01,7.194,0.476,Albania
9218,1902-11-01,6.651999999999999,0.455,Albania
9230,1903-11-01,8.552999999999999,0.477,Albania
9242,1904-11-01,5.658999999999999,0.831,Albania
9254,1905-11-01,10.832,0.638,Albania
9266,1906-11-01,9.715,0.363,Albania
9278,1907-11-01,8.506,0.4970000000000001,Albania
9290,1908-11-01,5.632999999999999,0.655,Albania
9302,1909-11-01,8.073,0.47,Albania
9314,1910-11-01,7.92,0.391,Albania
9326,1911-11-01,10.902,0.431,Albania
9338,1912-11-01,6.859999999999999,0.564,Albania
9350,1913-11-01,9.696,0.72,Albania
9362,1914-11-01,7.17,0.239,Albania
9374,1915-11-01,8.039,0.486,Albania
9386,1916-11-01,10.686,0.357,Albania
9398,1917-11-01,9.151,0.5820000000000001,Albania
9410,1918-11-01,7.806999999999999,0.598,Albania
9422,1919-11-01,8.779,0.732,Albania
9434,1920-11-01,4.938,0.826,Albania
9446,1921-11-01,7.559,0.833,Albania
9458,1922-11-01,5.741999999999999,0.628,Albania
9470,1923-11-01,12.182,0.8859999999999999,Albania
9482,1924-11-01,6.986000000000001,0.462,Albania
9494,1925-11-01,10.611,0.324,Albania
9506,1926-11-01,13.204,0.93,Albania
9518,1927-11-01,10.775,0.5920000000000001,Albania
9530,1928-11-01,10.349,0.398,Albania
9542,1929-11-01,10.75,0.6559999999999999,Albania
9554,1930-11-01,9.965,0.682,Albania
9566,1931-11-01,8.429,0.5670000000000001,Albania
9578,1932-11-01,8.879999999999997,0.395,Albania
9590,1933-11-01,10.704,0.394,Albania
9602,1934-11-01,10.505,0.5720000000000001,Albania
9614,1935-11-01,9.627,0.453,Albania
9626,1936-11-01,8.589,0.314,Albania
9638,1937-11-01,9.377,0.403,Albania
9650,1938-11-01,9.622,0.308,Albania
9662,1939-11-01,9.441,0.457,Albania
9674,1940-11-01,10.566,0.477,Albania
9686,1941-11-01,6.845,0.506,Albania
9698,1942-11-01,7.42,0.341,Albania
9710,1943-11-01,9.824,0.401,Albania
9722,1944-11-01,8.442,0.33,Albania
9734,1945-11-01,8.693,0.226,Albania
9746,1946-11-01,10.309,0.4370000000000001,Albania
9758,1947-11-01,9.861,0.293,Albania
9770,1948-11-01,8.392999999999999,0.478,Albania
9782,1949-11-01,10.135,0.4970000000000001,Albania
9794,1950-11-01,9.15,0.524,Albania
9806,1951-11-01,10.188,0.4370000000000001,Albania
9818,1952-11-01,8.765,0.282,Albania
9830,1953-11-01,7.116999999999999,0.309,Albania
9842,1954-11-01,8.525,0.277,Albania
9854,1955-11-01,8.603,0.311,Albania
9866,1956-11-01,8.336,0.55,Albania
9878,1957-11-01,9.653,0.192,Albania
9890,1958-11-01,10.055,0.184,Albania
9902,1959-11-01,8.926,0.228,Albania
9914,1960-11-01,10.792,0.379,Albania
9926,1961-11-01,10.805,0.244,Albania
9938,1962-11-01,10.593,0.293,Albania
9950,1963-11-01,11.380999999999998,0.374,Albania
9962,1964-11-01,9.606,0.206,Albania
9974,1965-11-01,9.712,0.405,Albania
9986,1966-11-01,9.068,0.202,Albania
9998,1967-11-01,9.783,0.2,Albania
10010,1968-11-01,10.054,0.183,Albania
10022,1969-11-01,10.847,0.544,Albania
10034,1970-11-01,9.403,0.461,Albania
10046,1971-11-01,8.559,0.245,Albania
10058,1972-11-01,8.847000000000001,0.369,Albania
10070,1973-11-01,7.317,0.23,Albania
10082,1974-11-01,8.016,0.424,Albania
10094,1975-11-01,8.089,0.37,Albania
10106,1976-11-01,8.854,0.319,Albania
10118,1977-11-01,10.488,0.327,Albania
10130,1978-11-01,5.895,0.523,Albania
10142,1979-11-01,9.399,0.297,Albania
10154,1980-11-01,10.124,0.312,Albania
10166,1981-11-01,5.71,0.292,Albania
10178,1982-11-01,8.105,0.516,Albania
10190,1983-11-01,7.577000000000001,0.257,Albania
10202,1984-11-01,9.723,0.141,Albania
10214,1985-11-01,9.867,0.236,Albania
10226,1986-11-01,8.229,0.326,Albania
10238,1987-11-01,9.741,0.288,Albania
10250,1988-11-01,4.95,0.442,Albania
10262,1989-11-01,8.286,0.228,Albania
10274,1990-11-01,10.747,0.379,Albania
10286,1991-11-01,9.466,0.185,Albania
10298,1992-11-01,9.919,0.402,Albania
10310,1993-11-01,7.967,0.462,Albania
10322,1994-11-01,9.288,0.326,Albania
10334,1995-11-01,6.419,0.348,Albania
10346,1996-11-01,10.202,0.168,Albania
10358,1997-11-01,9.673,0.428,Albania
10370,1998-11-01,7.922999999999999,0.348,Albania
10382,1999-11-01,9.374,0.122,Albania
10394,2000-11-01,11.894,0.285,Albania
10406,2001-11-01,8.375,0.381,Albania
10418,2002-11-01,10.299,0.131,Albania
10430,2003-11-01,10.492,0.17,Albania
10442,2004-11-01,8.708,0.191,Albania
10454,2005-11-01,8.167,0.187,Albania
10466,2006-11-01,7.6869999999999985,0.423,Albania
10478,2007-11-01,7.547999999999999,0.185,Albania
10490,2008-11-01,10.35,0.133,Albania
10502,2009-11-01,9.881,0.468,Albania
10514,2010-11-01,11.852,0.304,Albania
10526,2011-11-01,7.455,0.405,Albania
10538,2012-11-01,11.269,0.41,Albania
10583,1789-11-01,16.476,1.832,Algeria
10595,1790-11-01,17.471,1.778,Algeria
10607,1791-11-01,18.46,1.664,Algeria
10619,1792-11-01,17.090999999999998,2.465,Algeria
10631,1793-11-01,17.025,3.3310000000000004,Algeria
10643,1794-11-01,17.281,2.352,Algeria
10655,1795-11-01,16.947,2.5580000000000003,Algeria
10667,1796-11-01,17.816,2.589,Algeria
10679,1797-11-01,16.041999999999998,2.508,Algeria
10691,1798-11-01,18.835,2.4130000000000003,Algeria
10703,1799-11-01,17.538,2.242,Algeria
10715,1800-11-01,17.7,1.663,Algeria
10727,1801-11-01,17.839000000000002,1.93,Algeria
10739,1802-11-01,17.877,2.211,Algeria
10751,1803-11-01,17.912,2.3480000000000003,Algeria
10763,1804-11-01,18.936,2.888,Algeria
10775,1805-11-01,16.534000000000002,2.353,Algeria
10787,1806-11-01,17.119,1.874,Algeria
10799,1807-11-01,17.407,1.81,Algeria
10811,1808-11-01,16.314,1.896,Algeria
10823,1809-11-01,15.138,1.913,Algeria
10835,1810-11-01,15.113,2.516,Algeria
10847,1811-11-01,16.143,3.996,Algeria
10859,1812-11-01,17.134,2.66,Algeria
10871,1813-11-01,18.293,2.327,Algeria
10883,1814-11-01,18.359,4.933,Algeria
10895,1815-11-01,16.406,2.228,Algeria
10907,1816-11-01,16.71,6.149,Algeria
10919,1817-11-01,17.698,2.043,Algeria
10931,1818-11-01,17.754,4.655,Algeria
10943,1819-11-01,17.207,2.043,Algeria
10955,1820-11-01,15.543,1.765,Algeria
10967,1821-11-01,17.264,2.521,Algeria
10979,1822-11-01,16.873,1.806,Algeria
10991,1823-11-01,16.393,1.843,Algeria
11003,1824-11-01,17.995,1.642,Algeria
11015,1825-11-01,16.922,2.648,Algeria
11027,1826-11-01,17.129,1.503,Algeria
11039,1827-11-01,16.879,1.645,Algeria
11051,1828-11-01,17.622,1.833,Algeria
11063,1829-11-01,17.267,1.892,Algeria
11075,1830-11-01,18.18,2.026,Algeria
11087,1831-11-01,16.991,4.583,Algeria
11099,1832-11-01,16.767,1.645,Algeria
11111,1833-11-01,18.005,1.974,Algeria
11123,1834-11-01,18.014,2.448,Algeria
11135,1835-11-01,16.261,1.506,Algeria
11147,1836-11-01,16.075,2.103,Algeria
11159,1837-11-01,16.003,2.35,Algeria
11171,1838-11-01,17.61,2.41,Algeria
11183,1839-11-01,16.176,2.117,Algeria
11195,1840-11-01,17.166,2.885,Algeria
11207,1841-11-01,17.070999999999998,1.492,Algeria
11219,1842-11-01,16.982,1.93,Algeria
11231,1843-11-01,16.871,1.883,Algeria
11243,1844-11-01,16.775,1.6,Algeria
11255,1845-11-01,17.352999999999998,1.538,Algeria
11267,1846-11-01,17.500999999999998,1.845,Algeria
11279,1847-11-01,17.012,1.529,Algeria
11291,1848-11-01,16.432000000000002,1.466,Algeria
11303,1849-11-01,16.852999999999998,1.587,Algeria
11315,1850-11-01,16.72,1.746,Algeria
11327,1851-11-01,15.66,1.5,Algeria
11339,1852-11-01,18.062,1.683,Algeria
11351,1853-11-01,17.272000000000002,2.012,Algeria
11363,1854-11-01,16.548,1.5759999999999998,Algeria
11375,1855-11-01,17.364,1.5719999999999998,Algeria
11387,1856-11-01,16.477999999999998,1.521,Algeria
11399,1857-11-01,18.349,1.96,Algeria
11411,1858-11-01,19.521,1.6880000000000002,Algeria
11423,1859-11-01,17.365,1.741,Algeria
11435,1860-11-01,17.62,1.743,Algeria
11447,1861-11-01,18.48,1.923,Algeria
11459,1862-11-01,16.570999999999998,1.53,Algeria
11471,1863-11-01,17.188,1.934,Algeria
11483,1864-11-01,16.977,1.605,Algeria
11495,1865-11-01,17.835,1.459,Algeria
11507,1866-11-01,17.826999999999995,1.57,Algeria
11519,1867-11-01,18.284,2.263,Algeria
11531,1868-11-01,16.225,1.425,Algeria
11543,1869-11-01,16.587,1.311,Algeria
11555,1870-11-01,17.334,1.531,Algeria
11567,1871-11-01,16.845,1.4580000000000002,Algeria
11579,1872-11-01,16.801,1.555,Algeria
11591,1873-11-01,17.305,1.252,Algeria
11603,1874-11-01,17.108999999999998,1.2919999999999998,Algeria
11615,1875-11-01,16.902,1.12,Algeria
11627,1876-11-01,17.727999999999994,1.258,Algeria
11639,1877-11-01,17.774,1.432,Algeria
11651,1878-11-01,17.645,1.411,Algeria
11663,1879-11-01,18.449,1.6880000000000002,Algeria
11675,1880-11-01,17.729,1.847,Algeria
11687,1881-11-01,16.549,1.329,Algeria
11699,1882-11-01,16.987000000000002,1.204,Algeria
11711,1883-11-01,16.639,1.064,Algeria
11723,1884-11-01,17.157,1.144,Algeria
11735,1885-11-01,16.483999999999998,1.211,Algeria
11747,1886-11-01,16.861,1.142,Algeria
11759,1887-11-01,17.951999999999995,1.3330000000000002,Algeria
11771,1888-11-01,17.55,0.878,Algeria
11783,1889-11-01,16.648,0.991,Algeria
11795,1890-11-01,15.79,0.884,Algeria
11807,1891-11-01,17.379,0.8059999999999999,Algeria
11819,1892-11-01,17.009999999999998,1.008,Algeria
11831,1893-11-01,17.976,0.901,Algeria
11843,1894-11-01,17.706,1.075,Algeria
11855,1895-11-01,19.698,0.818,Algeria
11867,1896-11-01,15.54,0.873,Algeria
11879,1897-11-01,17.777,1.42,Algeria
11891,1898-11-01,17.647000000000002,0.8,Algeria
11903,1899-11-01,18.016,1.014,Algeria
11915,1900-11-01,16.475,0.901,Algeria
11927,1901-11-01,17.407,0.935,Algeria
11939,1902-11-01,16.977,0.738,Algeria
11951,1903-11-01,16.408,0.8140000000000001,Algeria
11963,1904-11-01,17.684,0.755,Algeria
11975,1905-11-01,17.81,0.701,Algeria
11987,1906-11-01,18.009999999999994,0.828,Algeria
11999,1907-11-01,18.586,1.399,Algeria
12011,1908-11-01,17.738,0.5870000000000001,Algeria
12023,1909-11-01,18.673,0.542,Algeria
12035,1910-11-01,18.181,0.957,Algeria
12047,1911-11-01,17.213,0.613,Algeria
12059,1912-11-01,15.811,0.753,Algeria
12071,1913-11-01,17.686,0.601,Algeria
12083,1914-11-01,17.662,0.8190000000000001,Algeria
12095,1915-11-01,17.843,0.899,Algeria
12107,1916-11-01,16.576999999999998,1.1,Algeria
12119,1917-11-01,15.22,1.91,Algeria
12131,1918-11-01,17.16,0.91,Algeria
12143,1919-11-01,17.623,1.093,Algeria
12155,1920-11-01,17.894000000000002,1.078,Algeria
12167,1921-11-01,17.553,0.7979999999999999,Algeria
12179,1922-11-01,17.689,0.939,Algeria
12191,1923-11-01,17.785999999999998,0.909,Algeria
12203,1924-11-01,17.608,0.7120000000000001,Algeria
12215,1925-11-01,17.68,0.557,Algeria
12227,1926-11-01,17.942,1.069,Algeria
12239,1927-11-01,17.942,0.62,Algeria
12251,1928-11-01,16.998,0.5670000000000001,Algeria
12263,1929-11-01,16.384,0.605,Algeria
12275,1930-11-01,18.585,0.51,Algeria
12287,1931-11-01,18.756,0.454,Algeria
12299,1932-11-01,18.113,0.91,Algeria
12311,1933-11-01,16.724,0.983,Algeria
12323,1934-11-01,17.898,0.742,Algeria
12335,1935-11-01,18.395,0.36,Algeria
12347,1936-11-01,16.393,0.343,Algeria
12359,1937-11-01,19.995,0.379,Algeria
12371,1938-11-01,17.525,0.715,Algeria
12383,1939-11-01,17.858999999999995,0.45,Algeria
12395,1940-11-01,17.742,0.315,Algeria
12407,1941-11-01,17.914,0.381,Algeria
12419,1942-11-01,19.163,0.397,Algeria
12431,1943-11-01,16.445,0.37,Algeria
12443,1944-11-01,18.365,0.375,Algeria
12455,1945-11-01,19.296,0.32,Algeria
12467,1946-11-01,19.043,0.39,Algeria
12479,1947-11-01,18.36,0.449,Algeria
12491,1948-11-01,17.004,0.544,Algeria
12503,1949-11-01,18.401,0.348,Algeria
12515,1950-11-01,17.991,0.3720000000000001,Algeria
12527,1951-11-01,18.241,0.317,Algeria
12539,1952-11-01,18.058,0.467,Algeria
12551,1953-11-01,17.898,0.379,Algeria
12563,1954-11-01,18.488,0.341,Algeria
12575,1955-11-01,19.746,0.424,Algeria
12587,1956-11-01,16.741,0.359,Algeria
12599,1957-11-01,17.137,0.385,Algeria
12611,1958-11-01,16.965999999999998,0.297,Algeria
12623,1959-11-01,17.714000000000002,0.48,Algeria
12635,1960-11-01,19.047,0.464,Algeria
12647,1961-11-01,19.616,0.412,Algeria
12659,1962-11-01,17.273,0.398,Algeria
12671,1963-11-01,18.568,0.322,Algeria
12683,1964-11-01,16.901,0.317,Algeria
12695,1965-11-01,18.124,0.335,Algeria
12707,1966-11-01,16.496,0.3,Algeria
12719,1967-11-01,18.167,0.605,Algeria
12731,1968-11-01,18.544,0.215,Algeria
12743,1969-11-01,19.053,0.445,Algeria
12755,1970-11-01,18.078,0.606,Algeria
12767,1971-11-01,16.344,0.308,Algeria
12779,1972-11-01,18.064,0.357,Algeria
12791,1973-11-01,17.293,0.561,Algeria
12803,1974-11-01,16.427,0.446,Algeria
12815,1975-11-01,16.168,0.245,Algeria
12827,1976-11-01,16.339000000000002,0.447,Algeria
12839,1977-11-01,17.654,0.433,Algeria
12851,1978-11-01,16.58,0.428,Algeria
12863,1979-11-01,16.48,0.278,Algeria
12875,1980-11-01,18.196,0.258,Algeria
12887,1981-11-01,17.488,0.319,Algeria
12899,1982-11-01,16.619,0.424,Algeria
12911,1983-11-01,19.636,0.405,Algeria
12923,1984-11-01,18.166,0.736,Algeria
12935,1985-11-01,19.464,0.359,Algeria
12947,1986-11-01,16.678,0.283,Algeria
12959,1987-11-01,17.942999999999998,0.283,Algeria
12971,1988-11-01,18.577,0.297,Algeria
12983,1989-11-01,19.234,0.282,Algeria
12995,1990-11-01,18.55,0.361,Algeria
13007,1991-11-01,17.465999999999998,0.324,Algeria
13019,1992-11-01,17.165,0.32,Algeria
13031,1993-11-01,18.908,0.767,Algeria
13043,1994-11-01,18.686,0.277,Algeria
13055,1995-11-01,18.689,0.222,Algeria
13067,1996-11-01,17.796,0.288,Algeria
13079,1997-11-01,18.786,0.436,Algeria
13091,1998-11-01,17.430999999999997,0.381,Algeria
13103,1999-11-01,17.779,0.266,Algeria
13115,2000-11-01,18.709,0.299,Algeria
13127,2001-11-01,18.681,0.3229999999999999,Algeria
13139,2002-11-01,18.444000000000003,0.3,Algeria
13151,2003-11-01,18.76,0.281,Algeria
13163,2004-11-01,17.278,0.278,Algeria
13175,2005-11-01,19.029,0.397,Algeria
13187,2006-11-01,18.752,0.407,Algeria
13199,2007-11-01,18.105,0.302,Algeria
13211,2008-11-01,17.192999999999998,0.22,Algeria
13223,2009-11-01,18.456,0.485,Algeria
13235,2010-11-01,19.017,0.326,Algeria
13247,2011-11-01,18.855,0.34,Algeria
13259,2012-11-01,20.031,0.268,Algeria
13280,1867-11-01,26.915,1.365,American Samoa
13292,1868-11-01,25.5,1.031,American Samoa
13304,1869-11-01,26.209,0.809,American Samoa
13316,1870-11-01,26.059,1.108,American Samoa
13328,1871-11-01,25.832,0.988,American Samoa
13340,1872-11-01,25.883000000000003,0.83,American Samoa
13364,1874-11-01,25.891,0.879,American Samoa
13376,1875-11-01,25.324,1.01,American Samoa
13472,1883-11-01,25.519,0.79,American Samoa
13484,1884-11-01,25.597,0.713,American Samoa
13508,1886-11-01,25.226,1.022,American Samoa
13520,1887-11-01,25.878,0.708,American Samoa
13556,1890-11-01,25.909,1.043,American Samoa
13568,1891-11-01,25.964,0.915,American Samoa
13580,1892-11-01,25.322,0.614,American Samoa
13592,1893-11-01,25.634,1.21,American Samoa
13604,1894-11-01,25.885,0.556,American Samoa
